match, timestamp, team1Gold, team2Gold, winner
172, 480189, 13164, 11463, 100
172, 300127, 8761, 7063, 100
172, 0, 2500, 2500, 100
172, 600196, 16601, 13955, 100
172, 840363, 23377, 23331, 100
172, 240100, 5940, 5713, 100
172, 720299, 20531, 18649, 100
172, 780317, 21617, 20552, 100
172, 360141, 9932, 8351, 100
172, 60014, 2500, 2500, 100
172, 540189, 15303, 12560, 100
172, 420145, 11161, 10016, 100
172, 120052, 2699, 2686, 100
172, 900397, 25334, 25171, 100
172, 660244, 18376, 15946, 100
172, 180089, 4060, 4414, 100
172, 480189, 13164, 11463, 100
172, 300127, 8761, 7063, 100
172, 0, 2500, 2500, 100
172, 600196, 16601, 13955, 100
172, 840363, 23377, 23331, 100
172, 240100, 5940, 5713, 100
172, 720299, 20531, 18649, 100
172, 780317, 21617, 20552, 100
172, 360141, 9932, 8351, 100
172, 60014, 2500, 2500, 100
172, 540189, 15303, 12560, 100
172, 420145, 11161, 10016, 100
172, 120052, 2699, 2686, 100
172, 900397, 25334, 25171, 100
172, 660244, 18376, 15946, 100
172, 180089, 4060, 4414, 100
172, 960399, 27664, 26694, 100
172, 480189, 13164, 11463, 100
172, 300127, 8761, 7063, 100
172, 0, 2500, 2500, 100
172, 600196, 16601, 13955, 100
172, 840363, 23377, 23331, 100
172, 240100, 5940, 5713, 100
172, 1020428, 29108, 28333, 100
172, 720299, 20531, 18649, 100
172, 780317, 21617, 20552, 100
172, 360141, 9932, 8351, 100
172, 60014, 2500, 2500, 100
172, 540189, 15303, 12560, 100
172, 420145, 11161, 10016, 100
172, 120052, 2699, 2686, 100
172, 900397, 25334, 25171, 100
172, 660244, 18376, 15946, 100
172, 180089, 4060, 4414, 100
172, 960399, 27664, 26694, 100
172, 480189, 13164, 11463, 100
172, 300127, 8761, 7063, 100
172, 0, 2500, 2500, 100
172, 600196, 16601, 13955, 100
172, 840363, 23377, 23331, 100
172, 240100, 5940, 5713, 100
172, 1020428, 29108, 28333, 100
172, 720299, 20531, 18649, 100
172, 780317, 21617, 20552, 100
172, 360141, 9932, 8351, 100
172, 60014, 2500, 2500, 100
172, 540189, 15303, 12560, 100
172, 420145, 11161, 10016, 100
172, 120052, 2699, 2686, 100
172, 900397, 25334, 25171, 100
172, 660244, 18376, 15946, 100
172, 180089, 4060, 4414, 100
172, 1080442, 31190, 29765, 100
172, 960399, 27664, 26694, 100
172, 480189, 13164, 11463, 100
172, 300127, 8761, 7063, 100
172, 0, 2500, 2500, 100
172, 600196, 16601, 13955, 100
172, 840363, 23377, 23331, 100
172, 240100, 5940, 5713, 100
172, 1020428, 29108, 28333, 100
172, 720299, 20531, 18649, 100
172, 780317, 21617, 20552, 100
172, 360141, 9932, 8351, 100
172, 60014, 2500, 2500, 100
172, 540189, 15303, 12560, 100
172, 1140496, 32503, 31355, 100
172, 420145, 11161, 10016, 100
172, 120052, 2699, 2686, 100
172, 900397, 25334, 25171, 100
172, 660244, 18376, 15946, 100
172, 180089, 4060, 4414, 100
172, 1080442, 31190, 29765, 100
172, 960399, 27664, 26694, 100
172, 480189, 13164, 11463, 100
172, 300127, 8761, 7063, 100
172, 0, 2500, 2500, 100
172, 600196, 16601, 13955, 100
172, 840363, 23377, 23331, 100
172, 240100, 5940, 5713, 100
172, 1020428, 29108, 28333, 100
172, 720299, 20531, 18649, 100
172, 780317, 21617, 20552, 100
172, 360141, 9932, 8351, 100
172, 60014, 2500, 2500, 100
172, 540189, 15303, 12560, 100
172, 1140496, 32503, 31355, 100
172, 420145, 11161, 10016, 100
172, 120052, 2699, 2686, 100
172, 900397, 25334, 25171, 100
172, 660244, 18376, 15946, 100
172, 180089, 4060, 4414, 100
172, 1080442, 31190, 29765, 100
172, 960399, 27664, 26694, 100
172, 480189, 13164, 11463, 100
172, 1200538, 33694, 32628, 100
172, 300127, 8761, 7063, 100
172, 0, 2500, 2500, 100
172, 720299, 20531, 18649, 100
172, 600196, 16601, 13955, 100
172, 1020428, 29108, 28333, 100
172, 960399, 27664, 26694, 100
172, 1140496, 32503, 31355, 100
172, 1260547, 37185, 34214, 100
172, 660244, 18376, 15946, 100
172, 1200538, 33694, 32628, 100
172, 780317, 21617, 20552, 100
172, 840363, 23377, 23331, 100
172, 900397, 25334, 25171, 100
172, 540189, 15303, 12560, 100
172, 420145, 11161, 10016, 100
172, 480189, 13164, 11463, 100
172, 360141, 9932, 8351, 100
172, 300127, 8761, 7063, 100
172, 240100, 5940, 5713, 100
172, 60014, 2500, 2500, 100
172, 120052, 2699, 2686, 100
172, 180089, 4060, 4414, 100
172, 1080442, 31190, 29765, 100
172, 0, 2500, 2500, 100
172, 720299, 20531, 18649, 100
172, 600196, 16601, 13955, 100
172, 1020428, 29108, 28333, 100
172, 960399, 27664, 26694, 100
172, 1140496, 32503, 31355, 100
172, 1260547, 37185, 34214, 100
172, 660244, 18376, 15946, 100
172, 1200538, 33694, 32628, 100
172, 780317, 21617, 20552, 100
172, 840363, 23377, 23331, 100
172, 900397, 25334, 25171, 100
172, 540189, 15303, 12560, 100
172, 420145, 11161, 10016, 100
172, 480189, 13164, 11463, 100
172, 360141, 9932, 8351, 100
172, 300127, 8761, 7063, 100
172, 240100, 5940, 5713, 100
172, 1320551, 38175, 36489, 100
172, 60014, 2500, 2500, 100
172, 120052, 2699, 2686, 100
172, 180089, 4060, 4414, 100
172, 1080442, 31190, 29765, 100
172, 0, 2500, 2500, 100
172, 720299, 20531, 18649, 100
172, 600196, 16601, 13955, 100
172, 1020428, 29108, 28333, 100
172, 960399, 27664, 26694, 100
172, 1140496, 32503, 31355, 100
172, 1260547, 37185, 34214, 100
172, 660244, 18376, 15946, 100
172, 1200538, 33694, 32628, 100
172, 780317, 21617, 20552, 100
172, 840363, 23377, 23331, 100
172, 900397, 25334, 25171, 100
172, 540189, 15303, 12560, 100
172, 420145, 11161, 10016, 100
172, 480189, 13164, 11463, 100
172, 360141, 9932, 8351, 100
172, 300127, 8761, 7063, 100
172, 240100, 5940, 5713, 100
172, 1320551, 38175, 36489, 100
172, 60014, 2500, 2500, 100
172, 1380594, 39977, 37979, 100
172, 120052, 2699, 2686, 100
172, 180089, 4060, 4414, 100
172, 1080442, 31190, 29765, 100
172, 0, 2500, 2500, 100
172, 720299, 20531, 18649, 100
172, 600196, 16601, 13955, 100
172, 1020428, 29108, 28333, 100
172, 960399, 27664, 26694, 100
172, 1140496, 32503, 31355, 100
172, 1260547, 37185, 34214, 100
172, 660244, 18376, 15946, 100
172, 1200538, 33694, 32628, 100
172, 780317, 21617, 20552, 100
172, 840363, 23377, 23331, 100
172, 900397, 25334, 25171, 100
172, 540189, 15303, 12560, 100
172, 420145, 11161, 10016, 100
172, 480189, 13164, 11463, 100
172, 360141, 9932, 8351, 100
172, 1440596, 42875, 40749, 100
172, 300127, 8761, 7063, 100
172, 240100, 5940, 5713, 100
172, 1320551, 38175, 36489, 100
172, 60014, 2500, 2500, 100
172, 1380594, 39977, 37979, 100
172, 120052, 2699, 2686, 100
172, 180089, 4060, 4414, 100
172, 1080442, 31190, 29765, 100
172, 0, 2500, 2500, 100
172, 720299, 20531, 18649, 100
172, 600196, 16601, 13955, 100
172, 1020428, 29108, 28333, 100
172, 960399, 27664, 26694, 100
172, 1140496, 32503, 31355, 100
172, 1260547, 37185, 34214, 100
172, 660244, 18376, 15946, 100
172, 1200538, 33694, 32628, 100
172, 780317, 21617, 20552, 100
172, 840363, 23377, 23331, 100
172, 900397, 25334, 25171, 100
172, 540189, 15303, 12560, 100
172, 420145, 11161, 10016, 100
172, 480189, 13164, 11463, 100
172, 360141, 9932, 8351, 100
172, 1440596, 42875, 40749, 100
172, 300127, 8761, 7063, 100
172, 240100, 5940, 5713, 100
172, 1320551, 38175, 36489, 100
172, 1500653, 45796, 43183, 100
172, 60014, 2500, 2500, 100
172, 1380594, 39977, 37979, 100
172, 120052, 2699, 2686, 100
172, 180089, 4060, 4414, 100
172, 1080442, 31190, 29765, 100
172, 0, 2500, 2500, 100
172, 720299, 20531, 18649, 100
172, 600196, 16601, 13955, 100
172, 1020428, 29108, 28333, 100
172, 960399, 27664, 26694, 100
172, 1140496, 32503, 31355, 100
172, 1260547, 37185, 34214, 100
172, 660244, 18376, 15946, 100
172, 1200538, 33694, 32628, 100
172, 780317, 21617, 20552, 100
172, 840363, 23377, 23331, 100
172, 900397, 25334, 25171, 100
172, 540189, 15303, 12560, 100
172, 420145, 11161, 10016, 100
172, 480189, 13164, 11463, 100
172, 360141, 9932, 8351, 100
172, 1440596, 42875, 40749, 100
172, 1560665, 47730, 44900, 100
172, 300127, 8761, 7063, 100
172, 240100, 5940, 5713, 100
172, 1320551, 38175, 36489, 100
172, 1500653, 45796, 43183, 100
172, 60014, 2500, 2500, 100
172, 1380594, 39977, 37979, 100
172, 120052, 2699, 2686, 100
172, 180089, 4060, 4414, 100
172, 1080442, 31190, 29765, 100
172, 0, 2500, 2500, 100
172, 720299, 20531, 18649, 100
172, 600196, 16601, 13955, 100
172, 1020428, 29108, 28333, 100
172, 960399, 27664, 26694, 100
172, 1140496, 32503, 31355, 100
172, 1260547, 37185, 34214, 100
172, 660244, 18376, 15946, 100
172, 1200538, 33694, 32628, 100
172, 780317, 21617, 20552, 100
172, 840363, 23377, 23331, 100
172, 900397, 25334, 25171, 100
172, 540189, 15303, 12560, 100
172, 420145, 11161, 10016, 100
172, 480189, 13164, 11463, 100
172, 360141, 9932, 8351, 100
172, 1620690, 49308, 45875, 100
172, 1440596, 42875, 40749, 100
172, 1560665, 47730, 44900, 100
172, 300127, 8761, 7063, 100
172, 240100, 5940, 5713, 100
172, 1320551, 38175, 36489, 100
172, 1500653, 45796, 43183, 100
172, 60014, 2500, 2500, 100
172, 1380594, 39977, 37979, 100
172, 120052, 2699, 2686, 100
172, 180089, 4060, 4414, 100
172, 1080442, 31190, 29765, 100
172, 0, 2500, 2500, 100
172, 720299, 20531, 18649, 100
172, 600196, 16601, 13955, 100
172, 1020428, 29108, 28333, 100
172, 960399, 27664, 26694, 100
172, 1140496, 32503, 31355, 100
172, 1260547, 37185, 34214, 100
172, 660244, 18376, 15946, 100
172, 1200538, 33694, 32628, 100
172, 780317, 21617, 20552, 100
172, 840363, 23377, 23331, 100
172, 900397, 25334, 25171, 100
172, 540189, 15303, 12560, 100
172, 420145, 11161, 10016, 100
172, 1680693, 53749, 46601, 100
172, 480189, 13164, 11463, 100
172, 360141, 9932, 8351, 100
172, 1620690, 49308, 45875, 100
172, 1440596, 42875, 40749, 100
172, 1560665, 47730, 44900, 100
172, 300127, 8761, 7063, 100
172, 240100, 5940, 5713, 100
172, 1320551, 38175, 36489, 100
172, 1500653, 45796, 43183, 100
172, 60014, 2500, 2500, 100
172, 1380594, 39977, 37979, 100
172, 120052, 2699, 2686, 100
172, 180089, 4060, 4414, 100
172, 1080442, 31190, 29765, 100
172, 0, 2500, 2500, 100
172, 720299, 20531, 18649, 100
172, 600196, 16601, 13955, 100
172, 1020428, 29108, 28333, 100
172, 960399, 27664, 26694, 100
172, 1140496, 32503, 31355, 100
172, 1260547, 37185, 34214, 100
172, 660244, 18376, 15946, 100
172, 1740693, 57012, 47539, 100
172, 1200538, 33694, 32628, 100
172, 780317, 21617, 20552, 100
172, 840363, 23377, 23331, 100
172, 900397, 25334, 25171, 100
172, 540189, 15303, 12560, 100
172, 420145, 11161, 10016, 100
172, 1680693, 53749, 46601, 100
172, 480189, 13164, 11463, 100
172, 360141, 9932, 8351, 100
172, 1620690, 49308, 45875, 100
172, 1440596, 42875, 40749, 100
172, 1560665, 47730, 44900, 100
172, 300127, 8761, 7063, 100
172, 240100, 5940, 5713, 100
172, 1320551, 38175, 36489, 100
172, 1500653, 45796, 43183, 100
172, 60014, 2500, 2500, 100
172, 1380594, 39977, 37979, 100
172, 120052, 2699, 2686, 100
172, 180089, 4060, 4414, 100
172, 1080442, 31190, 29765, 100
173, 0, 2500, 2500, 200
173, 0, 2500, 2500, 200
173, 60012, 2500, 2500, 200
173, 0, 2500, 2500, 200
173, 120035, 2680, 2675, 200
173, 60012, 2500, 2500, 200
173, 0, 2500, 2500, 200
173, 180040, 3819, 4527, 200
173, 120035, 2680, 2675, 200
173, 60012, 2500, 2500, 200
173, 0, 2500, 2500, 200
173, 180040, 3819, 4527, 200
173, 120035, 2680, 2675, 200
173, 60012, 2500, 2500, 200
173, 240051, 5330, 5784, 200
173, 0, 2500, 2500, 200
173, 120035, 2680, 2675, 200
173, 180040, 3819, 4527, 200
173, 60012, 2500, 2500, 200
173, 240051, 5330, 5784, 200
173, 300084, 6508, 6849, 200
173, 0, 2500, 2500, 200
173, 120035, 2680, 2675, 200
173, 180040, 3819, 4527, 200
173, 60012, 2500, 2500, 200
173, 360104, 8243, 8022, 200
173, 240051, 5330, 5784, 200
173, 300084, 6508, 6849, 200
173, 0, 2500, 2500, 200
173, 120035, 2680, 2675, 200
173, 180040, 3819, 4527, 200
173, 60012, 2500, 2500, 200
173, 360104, 8243, 8022, 200
173, 240051, 5330, 5784, 200
173, 300084, 6508, 6849, 200
173, 420123, 9482, 9054, 200
173, 0, 2500, 2500, 200
173, 120035, 2680, 2675, 200
173, 480132, 10762, 10334, 200
173, 180040, 3819, 4527, 200
173, 60012, 2500, 2500, 200
173, 360104, 8243, 8022, 200
173, 240051, 5330, 5784, 200
173, 300084, 6508, 6849, 200
173, 420123, 9482, 9054, 200
173, 0, 2500, 2500, 200
173, 120035, 2680, 2675, 200
173, 480132, 10762, 10334, 200
173, 180040, 3819, 4527, 200
173, 60012, 2500, 2500, 200
173, 360104, 8243, 8022, 200
173, 240051, 5330, 5784, 200
173, 300084, 6508, 6849, 200
173, 420123, 9482, 9054, 200
173, 540159, 11974, 12554, 200
173, 0, 2500, 2500, 200
173, 120035, 2680, 2675, 200
173, 480132, 10762, 10334, 200
173, 180040, 3819, 4527, 200
173, 60012, 2500, 2500, 200
173, 360104, 8243, 8022, 200
173, 240051, 5330, 5784, 200
173, 300084, 6508, 6849, 200
173, 600186, 13592, 13551, 200
173, 420123, 9482, 9054, 200
173, 540159, 11974, 12554, 200
173, 0, 2500, 2500, 200
173, 120035, 2680, 2675, 200
173, 480132, 10762, 10334, 200
173, 180040, 3819, 4527, 200
173, 660202, 15036, 14914, 200
173, 60012, 2500, 2500, 200
173, 360104, 8243, 8022, 200
173, 240051, 5330, 5784, 200
173, 300084, 6508, 6849, 200
173, 600186, 13592, 13551, 200
173, 420123, 9482, 9054, 200
173, 540159, 11974, 12554, 200
173, 0, 2500, 2500, 200
173, 120035, 2680, 2675, 200
173, 480132, 10762, 10334, 200
173, 180040, 3819, 4527, 200
173, 660202, 15036, 14914, 200
173, 60012, 2500, 2500, 200
173, 720205, 16658, 17880, 200
173, 360104, 8243, 8022, 200
173, 240051, 5330, 5784, 200
173, 300084, 6508, 6849, 200
173, 600186, 13592, 13551, 200
173, 420123, 9482, 9054, 200
173, 540159, 11974, 12554, 200
173, 0, 2500, 2500, 200
173, 120035, 2680, 2675, 200
173, 480132, 10762, 10334, 200
173, 180040, 3819, 4527, 200
173, 660202, 15036, 14914, 200
173, 60012, 2500, 2500, 200
173, 720205, 16658, 17880, 200
173, 780206, 18464, 19544, 200
173, 360104, 8243, 8022, 200
173, 240051, 5330, 5784, 200
173, 300084, 6508, 6849, 200
173, 600186, 13592, 13551, 200
173, 420123, 9482, 9054, 200
173, 540159, 11974, 12554, 200
173, 0, 2500, 2500, 200
173, 120035, 2680, 2675, 200
173, 480132, 10762, 10334, 200
173, 180040, 3819, 4527, 200
173, 660202, 15036, 14914, 200
173, 60012, 2500, 2500, 200
173, 720205, 16658, 17880, 200
173, 780206, 18464, 19544, 200
173, 360104, 8243, 8022, 200
173, 240051, 5330, 5784, 200
173, 300084, 6508, 6849, 200
173, 840223, 21017, 22009, 200
173, 600186, 13592, 13551, 200
173, 420123, 9482, 9054, 200
173, 540159, 11974, 12554, 200
173, 0, 2500, 2500, 200
173, 120035, 2680, 2675, 200
173, 480132, 10762, 10334, 200
173, 900273, 23528, 23640, 200
173, 180040, 3819, 4527, 200
173, 660202, 15036, 14914, 200
173, 60012, 2500, 2500, 200
173, 720205, 16658, 17880, 200
173, 780206, 18464, 19544, 200
173, 360104, 8243, 8022, 200
173, 240051, 5330, 5784, 200
173, 300084, 6508, 6849, 200
173, 840223, 21017, 22009, 200
173, 600186, 13592, 13551, 200
173, 420123, 9482, 9054, 200
173, 540159, 11974, 12554, 200
173, 0, 2500, 2500, 200
173, 120035, 2680, 2675, 200
173, 480132, 10762, 10334, 200
173, 900273, 23528, 23640, 200
173, 180040, 3819, 4527, 200
173, 660202, 15036, 14914, 200
173, 60012, 2500, 2500, 200
173, 720205, 16658, 17880, 200
173, 780206, 18464, 19544, 200
173, 960303, 26042, 24829, 200
173, 360104, 8243, 8022, 200
173, 240051, 5330, 5784, 200
173, 300084, 6508, 6849, 200
173, 840223, 21017, 22009, 200
173, 600186, 13592, 13551, 200
173, 420123, 9482, 9054, 200
173, 540159, 11974, 12554, 200
173, 0, 2500, 2500, 200
173, 120035, 2680, 2675, 200
173, 480132, 10762, 10334, 200
173, 900273, 23528, 23640, 200
173, 180040, 3819, 4527, 200
173, 660202, 15036, 14914, 200
173, 60012, 2500, 2500, 200
173, 720205, 16658, 17880, 200
173, 780206, 18464, 19544, 200
173, 960303, 26042, 24829, 200
173, 360104, 8243, 8022, 200
173, 240051, 5330, 5784, 200
173, 300084, 6508, 6849, 200
173, 840223, 21017, 22009, 200
173, 600186, 13592, 13551, 200
173, 420123, 9482, 9054, 200
173, 1020318, 28180, 27373, 200
173, 540159, 11974, 12554, 200
173, 0, 2500, 2500, 200
173, 120035, 2680, 2675, 200
173, 480132, 10762, 10334, 200
173, 900273, 23528, 23640, 200
173, 180040, 3819, 4527, 200
173, 660202, 15036, 14914, 200
173, 60012, 2500, 2500, 200
173, 720205, 16658, 17880, 200
173, 780206, 18464, 19544, 200
173, 960303, 26042, 24829, 200
173, 360104, 8243, 8022, 200
173, 1080338, 29436, 29519, 200
173, 240051, 5330, 5784, 200
173, 300084, 6508, 6849, 200
173, 840223, 21017, 22009, 200
173, 600186, 13592, 13551, 200
173, 420123, 9482, 9054, 200
173, 1020318, 28180, 27373, 200
173, 540159, 11974, 12554, 200
173, 0, 2500, 2500, 200
173, 120035, 2680, 2675, 200
173, 480132, 10762, 10334, 200
173, 900273, 23528, 23640, 200
173, 180040, 3819, 4527, 200
173, 660202, 15036, 14914, 200
173, 60012, 2500, 2500, 200
173, 720205, 16658, 17880, 200
173, 780206, 18464, 19544, 200
173, 960303, 26042, 24829, 200
173, 360104, 8243, 8022, 200
173, 1080338, 29436, 29519, 200
173, 240051, 5330, 5784, 200
173, 300084, 6508, 6849, 200
173, 840223, 21017, 22009, 200
173, 600186, 13592, 13551, 200
173, 420123, 9482, 9054, 200
173, 1140360, 30955, 32008, 200
173, 1020318, 28180, 27373, 200
173, 540159, 11974, 12554, 200
173, 0, 2500, 2500, 200
173, 120035, 2680, 2675, 200
173, 480132, 10762, 10334, 200
173, 900273, 23528, 23640, 200
173, 180040, 3819, 4527, 200
173, 660202, 15036, 14914, 200
173, 1200363, 33055, 35135, 200
173, 60012, 2500, 2500, 200
173, 720205, 16658, 17880, 200
173, 780206, 18464, 19544, 200
173, 960303, 26042, 24829, 200
173, 360104, 8243, 8022, 200
173, 1080338, 29436, 29519, 200
173, 240051, 5330, 5784, 200
173, 300084, 6508, 6849, 200
173, 840223, 21017, 22009, 200
173, 600186, 13592, 13551, 200
173, 420123, 9482, 9054, 200
173, 1140360, 30955, 32008, 200
173, 1020318, 28180, 27373, 200
173, 540159, 11974, 12554, 200
173, 0, 2500, 2500, 200
173, 480132, 10762, 10334, 200
173, 1140360, 30955, 32008, 200
173, 1080338, 29436, 29519, 200
173, 420123, 9482, 9054, 200
173, 1020318, 28180, 27373, 200
173, 840223, 21017, 22009, 200
173, 360104, 8243, 8022, 200
173, 780206, 18464, 19544, 200
173, 960303, 26042, 24829, 200
173, 900273, 23528, 23640, 200
173, 240051, 5330, 5784, 200
173, 300084, 6508, 6849, 200
173, 180040, 3819, 4527, 200
173, 720205, 16658, 17880, 200
173, 1260385, 34978, 37918, 200
173, 120035, 2680, 2675, 200
173, 660202, 15036, 14914, 200
173, 1200363, 33055, 35135, 200
173, 60012, 2500, 2500, 200
173, 600186, 13592, 13551, 200
173, 540159, 11974, 12554, 200
173, 0, 2500, 2500, 200
173, 480132, 10762, 10334, 200
173, 1140360, 30955, 32008, 200
173, 1080338, 29436, 29519, 200
173, 420123, 9482, 9054, 200
173, 1020318, 28180, 27373, 200
173, 840223, 21017, 22009, 200
173, 360104, 8243, 8022, 200
173, 780206, 18464, 19544, 200
173, 960303, 26042, 24829, 200
173, 900273, 23528, 23640, 200
173, 240051, 5330, 5784, 200
173, 300084, 6508, 6849, 200
173, 180040, 3819, 4527, 200
173, 720205, 16658, 17880, 200
173, 1260385, 34978, 37918, 200
173, 120035, 2680, 2675, 200
173, 660202, 15036, 14914, 200
173, 1200363, 33055, 35135, 200
173, 60012, 2500, 2500, 200
173, 1320440, 36680, 40388, 200
173, 600186, 13592, 13551, 200
173, 540159, 11974, 12554, 200
173, 0, 2500, 2500, 200
173, 1380459, 39765, 43335, 200
173, 480132, 10762, 10334, 200
173, 1140360, 30955, 32008, 200
173, 1080338, 29436, 29519, 200
173, 420123, 9482, 9054, 200
173, 1020318, 28180, 27373, 200
173, 840223, 21017, 22009, 200
173, 360104, 8243, 8022, 200
173, 780206, 18464, 19544, 200
173, 960303, 26042, 24829, 200
173, 900273, 23528, 23640, 200
173, 240051, 5330, 5784, 200
173, 300084, 6508, 6849, 200
173, 180040, 3819, 4527, 200
173, 720205, 16658, 17880, 200
173, 1260385, 34978, 37918, 200
173, 120035, 2680, 2675, 200
173, 660202, 15036, 14914, 200
173, 1200363, 33055, 35135, 200
173, 60012, 2500, 2500, 200
173, 1320440, 36680, 40388, 200
173, 600186, 13592, 13551, 200
173, 540159, 11974, 12554, 200
173, 0, 2500, 2500, 200
173, 1380459, 39765, 43335, 200
173, 480132, 10762, 10334, 200
173, 1140360, 30955, 32008, 200
173, 1080338, 29436, 29519, 200
173, 420123, 9482, 9054, 200
173, 1020318, 28180, 27373, 200
173, 840223, 21017, 22009, 200
173, 360104, 8243, 8022, 200
173, 780206, 18464, 19544, 200
173, 960303, 26042, 24829, 200
173, 900273, 23528, 23640, 200
173, 240051, 5330, 5784, 200
173, 300084, 6508, 6849, 200
173, 180040, 3819, 4527, 200
173, 720205, 16658, 17880, 200
173, 1260385, 34978, 37918, 200
173, 120035, 2680, 2675, 200
173, 1440487, 40770, 46709, 200
173, 660202, 15036, 14914, 200
173, 1200363, 33055, 35135, 200
173, 60012, 2500, 2500, 200
173, 1320440, 36680, 40388, 200
173, 600186, 13592, 13551, 200
173, 540159, 11974, 12554, 200
173, 0, 2500, 2500, 200
173, 1500544, 42359, 50758, 200
173, 1380459, 39765, 43335, 200
173, 480132, 10762, 10334, 200
173, 1140360, 30955, 32008, 200
173, 1080338, 29436, 29519, 200
173, 420123, 9482, 9054, 200
173, 1020318, 28180, 27373, 200
173, 840223, 21017, 22009, 200
173, 360104, 8243, 8022, 200
173, 780206, 18464, 19544, 200
173, 960303, 26042, 24829, 200
173, 900273, 23528, 23640, 200
173, 240051, 5330, 5784, 200
173, 300084, 6508, 6849, 200
173, 180040, 3819, 4527, 200
173, 720205, 16658, 17880, 200
173, 1260385, 34978, 37918, 200
173, 120035, 2680, 2675, 200
173, 1440487, 40770, 46709, 200
173, 660202, 15036, 14914, 200
173, 1200363, 33055, 35135, 200
173, 60012, 2500, 2500, 200
173, 1320440, 36680, 40388, 200
173, 600186, 13592, 13551, 200
173, 540159, 11974, 12554, 200
173, 0, 2500, 2500, 200
173, 1500544, 42359, 50758, 200
173, 1380459, 39765, 43335, 200
173, 480132, 10762, 10334, 200
173, 1140360, 30955, 32008, 200
173, 1080338, 29436, 29519, 200
173, 420123, 9482, 9054, 200
173, 1020318, 28180, 27373, 200
173, 840223, 21017, 22009, 200
173, 360104, 8243, 8022, 200
173, 780206, 18464, 19544, 200
173, 960303, 26042, 24829, 200
173, 900273, 23528, 23640, 200
173, 240051, 5330, 5784, 200
173, 300084, 6508, 6849, 200
173, 180040, 3819, 4527, 200
173, 720205, 16658, 17880, 200
173, 1260385, 34978, 37918, 200
173, 120035, 2680, 2675, 200
173, 1440487, 40770, 46709, 200
173, 1560553, 44726, 53668, 200
173, 660202, 15036, 14914, 200
173, 1200363, 33055, 35135, 200
173, 60012, 2500, 2500, 200
173, 1320440, 36680, 40388, 200
173, 600186, 13592, 13551, 200
173, 540159, 11974, 12554, 200
173, 0, 2500, 2500, 200
173, 1500544, 42359, 50758, 200
173, 1380459, 39765, 43335, 200
173, 480132, 10762, 10334, 200
173, 1140360, 30955, 32008, 200
173, 1080338, 29436, 29519, 200
173, 420123, 9482, 9054, 200
173, 1020318, 28180, 27373, 200
173, 840223, 21017, 22009, 200
173, 360104, 8243, 8022, 200
173, 780206, 18464, 19544, 200
173, 960303, 26042, 24829, 200
173, 900273, 23528, 23640, 200
173, 240051, 5330, 5784, 200
173, 300084, 6508, 6849, 200
173, 180040, 3819, 4527, 200
173, 1620553, 46344, 55355, 200
173, 720205, 16658, 17880, 200
173, 1260385, 34978, 37918, 200
173, 120035, 2680, 2675, 200
173, 1440487, 40770, 46709, 200
173, 1560553, 44726, 53668, 200
173, 660202, 15036, 14914, 200
173, 1200363, 33055, 35135, 200
173, 60012, 2500, 2500, 200
173, 1320440, 36680, 40388, 200
173, 600186, 13592, 13551, 200
173, 540159, 11974, 12554, 200
174, 0, 2500, 2500, 100
174, 0, 2500, 2500, 100
174, 60025, 2500, 2500, 100
174, 0, 2500, 2500, 100
174, 60025, 2500, 2500, 100
174, 120039, 2701, 2685, 100
174, 0, 2500, 2500, 100
174, 60025, 2500, 2500, 100
174, 180043, 5081, 3927, 100
174, 120039, 2701, 2685, 100
174, 0, 2500, 2500, 100
174, 60025, 2500, 2500, 100
174, 180043, 5081, 3927, 100
174, 240070, 6834, 5317, 100
174, 120039, 2701, 2685, 100
174, 0, 2500, 2500, 100
174, 240070, 6834, 5317, 100
174, 120039, 2701, 2685, 100
174, 180043, 5081, 3927, 100
174, 60025, 2500, 2500, 100
174, 300122, 8220, 6928, 100
174, 0, 2500, 2500, 100
174, 240070, 6834, 5317, 100
174, 120039, 2701, 2685, 100
174, 180043, 5081, 3927, 100
174, 360142, 10079, 8621, 100
174, 60025, 2500, 2500, 100
174, 300122, 8220, 6928, 100
174, 0, 2500, 2500, 100
174, 240070, 6834, 5317, 100
174, 120039, 2701, 2685, 100
174, 180043, 5081, 3927, 100
174, 360142, 10079, 8621, 100
174, 420150, 11261, 9952, 100
174, 60025, 2500, 2500, 100
174, 300122, 8220, 6928, 100
174, 0, 2500, 2500, 100
174, 480193, 12745, 11488, 100
174, 240070, 6834, 5317, 100
174, 120039, 2701, 2685, 100
174, 180043, 5081, 3927, 100
174, 360142, 10079, 8621, 100
174, 420150, 11261, 9952, 100
174, 60025, 2500, 2500, 100
174, 300122, 8220, 6928, 100
174, 0, 2500, 2500, 100
174, 480193, 12745, 11488, 100
174, 240070, 6834, 5317, 100
174, 120039, 2701, 2685, 100
174, 180043, 5081, 3927, 100
174, 540204, 14379, 13841, 100
174, 360142, 10079, 8621, 100
174, 420150, 11261, 9952, 100
174, 60025, 2500, 2500, 100
174, 300122, 8220, 6928, 100
174, 0, 2500, 2500, 100
174, 480193, 12745, 11488, 100
174, 240070, 6834, 5317, 100
174, 120039, 2701, 2685, 100
174, 180043, 5081, 3927, 100
174, 540204, 14379, 13841, 100
174, 600237, 16566, 14928, 100
174, 360142, 10079, 8621, 100
